URN,LA,Estab,SCHOOLTYPE,NOR,NORG,NORB,PNORG,PNORB,TSENELSE,PSENELSE,TSENELK,PSENELK,NUMEAL,NUMENGFL,NUMUNCFL,PNUMEAL,PNUMENGFL,PNUMUNCLF,NUMFSM,NUMFSMEVER,NORFSMEVER,PNUMFSMEVER
149554,886,4030,State-funded secondary,1013,476,537,46.99%,53.01%,70,6.91%,302,29.81%,103,910,0,10.20%,89.80%,0,617,599,942,63.59%
149555,872,2010,State-funded primary,136,78,58,57.35%,42.65%,3,2.21%,10,7.35%,62,73,1,45.60%,53.70%,0.007,17,17,116,14.66%
149556,208,2895,State-funded primary,234,114,120,48.72%,51.28%,13,5.56%,31,13.25%,84,150,0,35.90%,64.10%,0,58,54,209,25.84%
149557,865,3396,State-funded primary,40,20,20,50.00%,50.00%,4,10.00%,6,15.00%,0,40,0,0.00%,100.00%,0,6,6,40,15.00%
149560,873,6061,Independent school,28,7,21,25.00%,75.00%,28,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149563,921,6005,Independent school,7,1,6,14.29%,85.71%,7,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149566,202,6008,Independent school,18,4,14,22.22%,77.78%,18,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149567,876,6017,Independent school,27,8,19,29.63%,70.37%,27,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149569,212,6006,Independent school,111,43,68,38.74%,61.26%,1,0.90%,47,42.34%,,,,,,,,NA,NA,0.00%
149571,355,6044,Independent school,40,0,40,0.00%,100.00%,0,0.00%,9,22.50%,,,,,,,,NA,NA,0.00%
149573,344,6013,Independent school,27,13,14,48.15%,51.85%,16,59.26%,11,40.74%,,,,,,,,NA,NA,0.00%
149574,382,6032,Independent school,16,7,9,43.75%,56.25%,16,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149575,373,2052,State-funded primary,435,221,214,50.80%,49.20%,13,2.99%,93,21.38%,168,267,0,38.60%,61.40%,0,270,270,381,70.87%
149576,845,2030,State-funded primary,137,68,69,49.64%,50.36%,2,1.46%,16,11.68%,1,136,0,0.70%,99.30%,0,31,31,137,22.63%
149577,937,6044,Independent school,19,8,11,42.11%,57.89%,19,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149578,306,6034,Independent school,54,18,36,33.33%,66.67%,54,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149579,336,6011,Independent school,55,26,29,47.27%,52.73%,55,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149580,937,6045,Independent school,22,19,3,86.36%,13.64%,22,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149581,371,2128,State-funded primary,359,180,179,50.14%,49.86%,3,0.84%,40,11.14%,13,346,0,3.60%,96.40%,0,72,76,359,21.17%
149582,371,2168,State-funded primary,469,222,247,47.33%,52.67%,16,3.41%,43,9.17%,290,179,0,61.80%,38.20%,0,132,132,419,31.50%
149583,380,2094,State-funded primary,447,227,220,50.78%,49.22%,26,5.82%,72,16.11%,58,388,1,13.00%,86.80%,0.002,216,205,405,50.62%
149584,855,3316,State-funded primary,73,29,44,39.73%,60.27%,1,1.37%,14,19.18%,0,73,0,0.00%,100.00%,0,13,13,73,17.81%
149585,860,2400,State-funded primary,230,124,106,53.91%,46.09%,5,2.17%,67,29.13%,21,209,0,9.10%,90.90%,0,91,89,206,43.20%
149586,380,2198,State-funded primary,415,202,213,48.67%,51.33%,26,6.27%,97,23.37%,62,353,0,14.90%,85.10%,0,281,269,381,70.60%
149587,808,3394,State-funded primary,683,325,358,47.58%,52.42%,19,2.78%,131,19.18%,3,680,0,0.40%,99.60%,0,34,36,619,5.82%
149588,830,2081,State-funded primary,102,49,53,48.04%,51.96%,1,0.98%,7,6.86%,4,98,0,3.90%,96.10%,0,26,26,102,25.49%
149590,355,1106,State-funded AP school,26,17,9,65.38%,34.62%,21,80.77%,4,15.38%,1,25,0,3.80%,96.20%,0,19,19,26,73.08%
149591,359,6007,Independent school,17,5,12,29.41%,70.59%,13,76.47%,4,23.53%,,,,,,,,NA,NA,0.00%
149592,813,6015,Independent school,25,6,19,24.00%,76.00%,25,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149593,879,6011,Independent school,73,18,55,24.66%,75.34%,72,98.63%,0,0.00%,,,,,,,,NA,NA,0.00%
149594,895,6028,Independent school,40,22,18,55.00%,45.00%,40,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149595,878,6089,Independent school,40,23,17,57.50%,42.50%,40,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149596,873,4015,State-funded secondary,80,28,52,35.00%,65.00%,1,1.25%,10,12.50%,13,67,0,16.30%,83.80%,0,6,NA,NA,0.00%
149597,881,6094,Independent school,21,2,19,9.52%,90.48%,21,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149600,344,6018,Independent school,20,10,10,50.00%,50.00%,20,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149601,861,6036,Independent school,21,5,16,23.81%,76.19%,3,14.29%,18,85.71%,,,,,,,,NA,NA,0.00%
149602,878,4011,State-funded secondary,853,420,433,49.24%,50.76%,44,5.16%,133,15.59%,27,826,0,3.20%,96.80%,0,189,177,743,23.82%
149603,891,3546,State-funded primary,106,50,56,47.17%,52.83%,1,0.94%,15,14.15%,1,105,0,0.90%,99.10%,0,6,7,91,7.69%
149604,210,2161,State-funded primary,221,103,118,46.61%,53.39%,6,2.71%,49,22.17%,102,119,0,46.20%,53.80%,0,96,86,198,43.43%
149605,210,2526,State-funded primary,341,166,175,48.68%,51.32%,14,4.11%,72,21.11%,153,188,0,44.90%,55.10%,0,164,166,314,52.87%
149606,306,1100,State-funded AP school,79,34,45,43.04%,56.96%,9,11.39%,70,88.61%,8,71,0,10.10%,89.90%,0,34,57,79,72.15%
149607,330,2288,State-funded primary,416,210,206,50.48%,49.52%,20,4.81%,71,17.07%,36,380,0,8.70%,91.30%,0,154,163,416,39.18%
149608,335,2239,State-funded primary,260,120,140,46.15%,53.85%,13,5.00%,35,13.46%,21,239,0,8.10%,91.90%,0,107,107,243,44.03%
149609,353,2095,State-funded primary,388,186,202,47.94%,52.06%,12,3.09%,40,10.31%,279,109,0,71.90%,28.10%,0,135,134,312,42.95%
149610,372,2051,State-funded primary,219,109,110,49.77%,50.23%,8,3.65%,36,16.44%,12,207,0,5.50%,94.50%,0,48,48,199,24.12%
149611,872,4051,State-funded secondary,1506,781,725,51.86%,48.14%,44,2.92%,93,6.18%,392,1113,1,26.00%,73.90%,0.001,223,201,1254,16.03%
149612,825,4701,State-funded secondary,2355,1216,1139,51.63%,48.37%,69,2.93%,307,13.04%,837,1516,2,35.50%,64.40%,0.001,387,367,2121,17.30%
149613,877,3639,State-funded primary,207,118,89,57.00%,43.00%,2,0.97%,26,12.56%,15,192,0,7.20%,92.80%,0,20,20,207,9.66%
149614,896,4132,State-funded secondary,1160,554,606,47.76%,52.24%,39,3.36%,168,14.48%,16,1118,26,1.40%,96.40%,0.022,215,220,1160,18.97%
149615,878,2029,State-funded primary,133,66,67,49.62%,50.38%,4,3.01%,22,16.54%,60,73,0,45.10%,54.90%,0,19,19,133,14.29%
149616,840,2208,State-funded primary,149,75,74,50.34%,49.66%,8,5.37%,27,18.12%,9,140,0,6.00%,94.00%,0,49,42,116,36.21%
149617,881,3102,State-funded primary,140,76,64,54.29%,45.71%,5,3.57%,21,15.00%,0,140,0,0.00%,100.00%,0,16,16,140,11.43%
149618,881,3103,State-funded primary,101,54,47,53.47%,46.53%,4,3.96%,17,16.83%,3,98,0,3.00%,97.00%,0,20,20,101,19.80%
149619,916,2041,State-funded primary,107,47,60,43.93%,56.07%,5,4.67%,26,24.30%,4,103,0,3.70%,96.30%,0,11,12,107,11.21%
149620,916,2047,State-funded primary,109,65,44,59.63%,40.37%,0,0.00%,16,14.68%,5,104,0,4.60%,95.40%,0,7,7,109,6.42%
149621,850,5405,State-funded secondary,1103,554,549,50.23%,49.77%,76,6.89%,120,10.88%,37,1066,0,3.40%,96.60%,0,174,192,1103,17.41%
149622,811,2704,State-funded primary,287,154,133,53.66%,46.34%,8,2.79%,34,11.85%,21,266,0,7.30%,92.70%,0,105,107,273,39.19%
149623,886,3134,State-funded primary,100,42,58,42.00%,58.00%,0,0.00%,13,13.00%,3,97,0,3.00%,97.00%,0,31,31,100,31.00%
149624,888,3353,State-funded primary,162,79,83,48.77%,51.23%,6,3.70%,30,18.52%,29,133,0,17.90%,82.10%,0,50,50,162,30.86%
149625,815,2310,State-funded primary,122,63,59,51.64%,48.36%,2,1.64%,14,11.48%,4,118,0,3.30%,96.70%,0,11,11,122,9.02%
149626,891,3764,State-funded primary,114,54,60,47.37%,52.63%,1,0.88%,21,18.42%,24,90,0,21.10%,78.90%,0,48,47,104,45.19%
149627,936,2350,State-funded primary,237,118,119,49.79%,50.21%,11,4.64%,37,15.61%,36,201,0,15.20%,84.80%,0,57,57,237,24.05%
149628,896,3647,State-funded primary,109,58,51,53.21%,46.79%,4,3.67%,11,10.09%,0,109,0,0.00%,100.00%,0,12,13,109,11.93%
149629,878,3375,State-funded primary,325,161,164,49.54%,50.46%,20,6.15%,48,14.77%,71,254,0,21.80%,78.20%,0,179,180,325,55.38%
149631,896,4010,State-funded secondary,969,493,476,50.88%,49.12%,60,6.19%,159,16.41%,80,889,0,8.30%,91.70%,0,329,331,875,37.83%
149632,207,4001,State-funded secondary,1336,664,672,49.70%,50.30%,53,3.97%,182,13.62%,473,831,32,35.40%,62.20%,0.024,409,368,1125,32.71%
149633,908,2056,State-funded primary,85,45,40,52.94%,47.06%,0,0.00%,24,28.24%,3,82,0,3.50%,96.50%,0,15,14,74,18.92%
149635,336,4011,State-funded secondary,552,285,267,51.63%,48.37%,7,1.27%,63,11.41%,233,318,1,42.20%,57.60%,0.002,293,283,516,54.84%
149636,926,2243,State-funded primary,151,71,80,47.02%,52.98%,9,5.96%,33,21.85%,57,94,0,37.70%,62.30%,0,77,78,151,51.66%
149637,869,6022,Independent school,34,13,21,38.24%,61.76%,34,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149638,344,6019,Independent school,24,9,15,37.50%,62.50%,24,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149639,860,2240,State-funded primary,46,28,18,60.87%,39.13%,0,0.00%,6,13.04%,0,46,0,0.00%,100.00%,0,3,3,46,6.52%
149640,865,2059,State-funded primary,162,84,78,51.85%,48.15%,2,1.23%,28,17.28%,30,132,0,18.50%,81.50%,0,29,29,144,20.14%
149641,205,3645,State-funded primary,298,151,147,50.67%,49.33%,19,6.38%,62,20.81%,97,201,0,32.60%,67.40%,0,155,157,298,52.68%
149642,372,7009,State-funded special school,190,63,127,33.16%,66.84%,190,100.00%,0,0.00%,11,178,1,5.80%,93.70%,0.005,103,89,159,55.97%
149643,380,3347,State-funded primary,192,98,94,51.04%,48.96%,3,1.56%,26,13.54%,140,52,0,72.90%,27.10%,0,78,78,179,43.58%
149644,830,4505,State-funded secondary,781,386,395,49.42%,50.58%,51,6.53%,120,15.36%,4,777,0,0.50%,99.50%,0,172,162,643,25.19%
149645,830,4510,State-funded secondary,1031,521,510,50.53%,49.47%,39,3.78%,141,13.68%,17,1007,7,1.60%,97.70%,0.007,272,256,866,29.56%
149646,811,3045,State-funded primary,218,102,116,46.79%,53.21%,8,3.67%,18,8.26%,5,213,0,2.30%,97.70%,0,9,9,196,4.59%
149647,856,2347,State-funded primary,434,208,226,47.93%,52.07%,8,1.84%,33,7.60%,294,140,0,67.70%,32.30%,0,57,59,394,14.97%
149648,816,2014,State-funded primary,391,191,200,48.85%,51.15%,14,3.58%,46,11.76%,54,330,7,13.80%,84.40%,0.018,96,96,391,24.55%
149649,893,2117,State-funded primary,179,85,94,47.49%,52.51%,9,5.03%,25,13.97%,1,178,0,0.60%,99.40%,0,24,24,153,15.69%
149650,860,2226,State-funded primary,197,108,89,54.82%,45.18%,0,0.00%,33,16.75%,6,191,0,3.00%,97.00%,0,43,43,197,21.83%
149651,860,1105,State-funded AP school,54,13,41,24.07%,75.93%,10,18.52%,44,81.48%,1,53,0,1.90%,98.10%,0,36,37,54,68.52%
149654,342,3207,State-funded primary,372,169,203,45.43%,54.57%,13,3.49%,88,23.66%,43,329,0,11.60%,88.40%,0,161,161,313,51.44%
149655,943,2404,State-funded primary,79,45,34,56.96%,43.04%,5,6.33%,3,3.80%,0,79,0,0.00%,100.00%,0,0,0,69,0.00%
149656,838,3314,State-funded primary,133,69,64,51.88%,48.12%,5,3.76%,26,19.55%,7,126,0,5.30%,94.70%,0,22,22,133,16.54%
149657,838,4179,State-funded secondary,617,332,285,53.81%,46.19%,23,3.73%,136,22.04%,42,575,0,6.80%,93.20%,0,176,158,533,29.64%
149659,840,3182,State-funded primary,156,91,65,58.33%,41.67%,0,0.00%,17,10.90%,8,148,0,5.10%,94.90%,0,34,35,156,22.44%
149660,865,3230,State-funded primary,68,27,41,39.71%,60.29%,2,2.94%,14,20.59%,2,66,0,2.90%,97.10%,0,13,13,68,19.12%
149661,805,2000,State-funded primary,98,46,52,46.94%,53.06%,5,5.10%,38,38.78%,14,84,0,14.30%,85.70%,0,55,59,84,70.24%
149662,826,6021,Independent school,34,18,16,52.94%,47.06%,34,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149663,896,2288,State-funded primary,397,201,196,50.63%,49.37%,10,2.52%,44,11.08%,28,369,0,7.10%,92.90%,0,27,29,397,7.30%
149664,357,2063,State-funded primary,320,156,164,48.75%,51.25%,7,2.19%,38,11.88%,49,268,3,15.30%,83.80%,0.009,80,81,305,26.56%
149665,940,6001,Independent school,39,23,16,58.97%,41.03%,39,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149666,886,2144,State-funded primary,184,87,97,47.28%,52.72%,14,7.61%,43,23.37%,10,174,0,5.40%,94.60%,0,106,106,184,57.61%
149668,861,6038,Independent school,34,4,30,11.76%,88.24%,34,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149669,811,6025,Independent school,26,8,18,30.77%,69.23%,23,88.46%,0,0.00%,,,,,,,,NA,NA,0.00%
149670,936,6066,Independent school,32,7,25,21.88%,78.13%,32,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149671,352,2049,State-funded primary,623,303,320,48.64%,51.36%,33,5.30%,106,17.01%,358,265,0,57.50%,42.50%,0,411,380,572,66.43%
149672,865,2061,State-funded primary,105,48,57,45.71%,54.29%,24,22.86%,21,20.00%,19,83,3,18.10%,79.00%,0.029,33,37,105,35.24%
149673,380,3362,State-funded primary,167,94,73,56.29%,43.71%,2,1.20%,27,16.17%,28,139,0,16.80%,83.20%,0,49,52,155,33.55%
149674,896,2190,State-funded primary,132,68,64,51.52%,48.48%,10,7.58%,10,7.58%,4,128,0,3.00%,97.00%,0,11,11,132,8.33%
149675,896,2237,State-funded primary,352,176,176,50.00%,50.00%,4,1.14%,70,19.89%,124,228,0,35.20%,64.80%,0,142,140,317,44.16%
149676,877,2317,State-funded primary,202,106,96,52.48%,47.52%,11,5.45%,18,8.91%,30,172,0,14.90%,85.10%,0,17,17,202,8.42%
149677,916,3323,State-funded primary,117,58,59,49.57%,50.43%,4,3.42%,19,16.24%,12,105,0,10.30%,89.70%,0,14,14,92,15.22%
149678,335,7008,State-funded special school,142,36,106,25.35%,74.65%,142,100.00%,0,0.00%,44,98,0,31.00%,69.00%,0,75,58,104,55.77%
149679,351,2018,State-funded primary,209,107,102,51.20%,48.80%,7,3.35%,24,11.48%,42,167,0,20.10%,79.90%,0,48,47,180,26.11%
149680,825,2063,State-funded primary,157,77,80,49.04%,50.96%,7,4.46%,39,24.84%,35,122,0,22.30%,77.70%,0,36,36,131,27.48%
149681,908,2057,State-funded primary,53,29,24,54.72%,45.28%,0,0.00%,11,20.75%,0,53,0,0.00%,100.00%,0,13,13,49,26.53%
149682,885,4021,State-funded secondary,1080,544,536,50.37%,49.63%,37,3.43%,150,13.89%,17,1063,0,1.60%,98.40%,0,202,183,894,20.47%
149683,203,2353,State-funded primary,440,223,217,50.68%,49.32%,26,5.91%,103,23.41%,103,337,0,23.40%,76.60%,0,195,194,409,47.43%
149684,203,2801,State-funded primary,404,176,228,43.56%,56.44%,31,7.67%,89,22.03%,117,286,1,29.00%,70.80%,0.002,176,171,380,45.00%
149687,825,2084,State-funded primary,158,76,82,48.10%,51.90%,3,1.90%,11,6.96%,1,157,0,0.60%,99.40%,0,11,11,102,10.78%
149688,825,2204,State-funded primary,176,89,87,50.57%,49.43%,9,5.11%,33,18.75%,4,172,0,2.30%,97.70%,0,29,30,176,17.05%
149689,860,3025,State-funded primary,178,91,87,51.12%,48.88%,1,0.56%,25,14.04%,1,177,0,0.60%,99.40%,0,25,25,178,14.04%
149692,318,6011,Independent school,96,39,57,40.63%,59.38%,1,1.04%,0,0.00%,,,,,,,,NA,NA,0.00%
149693,926,6033,Independent school,22,6,16,27.27%,72.73%,22,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149695,845,7006,State-funded special school,61,12,49,19.67%,80.33%,61,100.00%,0,0.00%,0,61,0,0.00%,100.00%,0,38,45,61,73.77%
149696,931,2040,State-funded primary,75,36,39,48.00%,52.00%,0,0.00%,12,16.00%,21,53,1,28.00%,70.70%,0.013,0,0,42,0.00%
149697,352,4018,State-funded secondary,252,127,125,50.40%,49.60%,18,7.14%,74,29.37%,33,219,0,13.10%,86.90%,0,115,152,252,60.32%
149698,885,1122,State-funded AP school,28,4,24,14.29%,85.71%,26,92.86%,2,7.14%,0,28,0,0.00%,100.00%,0,19,19,28,67.86%
149706,808,3000,State-funded primary,451,224,227,49.67%,50.33%,12,2.66%,27,5.99%,3,448,0,0.70%,99.30%,0,35,35,411,8.52%
149707,850,4182,State-funded secondary,1282,608,674,47.43%,52.57%,59,4.60%,168,13.10%,104,1177,1,8.10%,91.80%,0.001,212,230,1282,17.94%
149708,891,7032,State-funded special school,173,44,129,25.43%,74.57%,173,100.00%,0,0.00%,7,166,0,4.00%,96.00%,0,63,55,150,36.67%
149709,891,3779,State-funded primary,426,201,225,47.18%,52.82%,5,1.17%,85,19.95%,195,231,0,45.80%,54.20%,0,123,125,378,33.07%
149710,891,3775,State-funded primary,586,285,301,48.63%,51.37%,3,0.51%,120,20.48%,211,375,0,36.00%,64.00%,0,184,180,541,33.27%
149712,850,4018,State-funded secondary,629,321,308,51.03%,48.97%,31,4.93%,121,19.24%,139,489,1,22.10%,77.70%,0.002,211,220,629,34.98%
149713,938,2061,State-funded primary,395,187,208,47.34%,52.66%,11,2.78%,49,12.41%,130,265,0,32.90%,67.10%,0,91,91,395,23.04%
149714,936,6067,Independent school,32,7,25,21.88%,78.13%,32,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149715,212,6008,Independent school,109,32,77,29.36%,70.64%,6,5.50%,55,50.46%,,,,,,,,NA,NA,0.00%
149716,929,3487,State-funded primary,237,119,118,50.21%,49.79%,5,2.11%,30,12.66%,2,235,0,0.80%,99.20%,0,12,12,199,6.03%
149717,937,4015,State-funded secondary,377,211,166,55.97%,44.03%,32,8.49%,95,25.20%,44,301,32,11.70%,79.80%,0.085,102,105,377,27.85%
149718,885,6082,Independent school,5,0,5,0.00%,100.00%,5,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149719,383,7010,State-funded special school,144,37,107,25.69%,74.31%,143,99.31%,1,0.69%,46,97,1,31.90%,67.40%,0.007,77,78,144,54.17%
149720,311,7005,State-funded special school,40,14,26,35.00%,65.00%,40,100.00%,0,0.00%,3,37,0,7.50%,92.50%,0,23,24,40,60.00%
149721,813,7000,State-funded special school,45,17,28,37.78%,62.22%,45,100.00%,0,0.00%,4,41,0,8.90%,91.10%,0,26,NA,NA,0.00%
149722,872,2121,State-funded primary,183,88,95,48.09%,51.91%,12,6.56%,14,7.65%,35,148,0,19.10%,80.90%,0,26,26,183,14.21%
149723,872,2130,State-funded primary,258,132,126,51.16%,48.84%,18,6.98%,31,12.02%,55,203,0,21.30%,78.70%,0,28,28,258,10.85%
149724,929,3492,State-funded primary,70,32,38,45.71%,54.29%,3,4.29%,7,10.00%,0,70,0,0.00%,100.00%,0,12,11,58,18.97%
149725,370,6009,Independent school,39,5,34,12.82%,87.18%,39,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149727,868,6031,Independent school,85,12,73,14.12%,85.88%,73,85.88%,12,14.12%,,,,,,,,NA,NA,0.00%
149729,878,2604,State-funded primary,70,33,37,47.14%,52.86%,3,4.29%,5,7.14%,2,68,0,2.90%,97.10%,0,6,6,70,8.57%
149730,878,3154,State-funded primary,50,27,23,54.00%,46.00%,0,0.00%,7,14.00%,0,50,0,0.00%,100.00%,0,12,12,50,24.00%
149732,380,2087,State-funded primary,311,161,150,51.77%,48.23%,21,6.75%,59,18.97%,57,254,0,18.30%,81.70%,0,154,154,247,62.35%
149734,382,3000,State-funded primary,198,99,99,50.00%,50.00%,13,6.57%,21,10.61%,48,150,0,24.20%,75.80%,0,104,104,186,55.91%
149735,383,2401,State-funded primary,220,108,112,49.09%,50.91%,0,0.00%,34,15.45%,14,206,0,6.40%,93.60%,0,31,31,196,15.82%
149736,919,7030,State-funded special school,51,17,34,33.33%,66.67%,50,98.04%,1,1.96%,0,51,0,0.00%,100.00%,0,8,10,41,24.39%
149737,840,3518,State-funded primary,243,121,122,49.79%,50.21%,22,9.05%,58,23.87%,11,232,0,4.50%,95.50%,0,118,111,221,50.23%
149738,840,2742,State-funded primary,414,196,218,47.34%,52.66%,13,3.14%,65,15.70%,3,411,0,0.70%,99.30%,0,98,99,414,23.91%
149739,840,4218,State-funded secondary,914,446,468,48.80%,51.20%,23,2.52%,148,16.19%,24,886,4,2.60%,96.90%,0.004,384,384,914,42.01%
149741,919,3391,State-funded primary,205,98,107,47.80%,52.20%,12,5.85%,27,13.17%,41,162,2,20.00%,79.00%,0.01,23,24,205,11.71%
149742,919,3402,State-funded primary,178,79,99,44.38%,55.62%,1,0.56%,25,14.04%,20,158,0,11.20%,88.80%,0,15,18,167,10.78%
149743,919,4619,State-funded secondary,1078,524,554,48.61%,51.39%,28,2.60%,129,11.97%,259,817,2,24.00%,75.80%,0.002,133,136,900,15.11%
149744,926,3373,State-funded primary,75,42,33,56.00%,44.00%,7,9.33%,20,26.67%,5,70,0,6.70%,93.30%,0,21,21,75,28.00%
149745,881,7007,State-funded special school,16,4,12,25.00%,75.00%,16,100.00%,0,0.00%,0,16,0,0.00%,100.00%,0,5,9,16,56.25%
149746,865,7004,State-funded special school,85,12,73,14.12%,85.88%,85,100.00%,0,0.00%,2,83,0,2.40%,97.60%,0,49,51,85,60.00%
149747,831,2028,State-funded primary,73,30,43,41.10%,58.90%,3,4.11%,12,16.44%,12,61,0,16.40%,83.60%,0,6,7,46,15.22%
149748,919,2121,State-funded primary,123,61,62,49.59%,50.41%,5,4.07%,16,13.01%,2,121,0,1.60%,98.40%,0,19,21,91,23.08%
149749,855,2048,State-funded primary,47,25,22,53.19%,46.81%,14,29.79%,4,8.51%,4,43,0,8.50%,91.50%,0,5,5,47,10.64%
149750,931,2041,State-funded primary,109,55,54,50.46%,49.54%,2,1.83%,14,12.84%,35,74,0,32.10%,67.90%,0,5,5,41,12.20%
149751,333,4009,State-funded secondary,359,150,209,41.78%,58.22%,5,1.39%,57,15.88%,188,171,0,52.40%,47.60%,0,240,249,359,69.36%
149753,334,7004,State-funded special school,49,13,36,26.53%,73.47%,49,100.00%,0,0.00%,1,48,0,2.00%,98.00%,0,27,27,49,55.10%
149754,314,7003,State-funded special school,49,5,44,10.20%,89.80%,49,100.00%,0,0.00%,2,47,0,4.10%,95.90%,0,17,17,49,34.69%
149755,383,4083,State-funded secondary,168,49,119,29.17%,70.83%,2,1.19%,25,14.88%,42,126,0,25.00%,75.00%,0,32,NA,NA,0.00%
149757,893,2013,State-funded primary,87,44,43,50.57%,49.43%,8,9.20%,14,16.09%,6,80,1,6.90%,92.00%,0.011,9,8,62,12.90%
149762,205,6005,Independent school,21,2,19,9.52%,90.48%,17,80.95%,4,19.05%,,,,,,,,NA,NA,0.00%
149763,916,7027,State-funded special school,55,14,41,25.45%,74.55%,55,100.00%,0,0.00%,5,50,0,9.10%,90.90%,0,18,18,55,32.73%
149764,933,2056,State-funded primary,64,25,39,39.06%,60.94%,1,1.56%,8,12.50%,19,45,0,29.70%,70.30%,0,2,2,33,6.06%
149767,355,4006,State-funded secondary,276,143,133,51.81%,48.19%,12,4.35%,96,34.78%,36,238,2,13.00%,86.20%,0.007,166,169,276,61.23%
149771,931,4022,State-funded secondary,156,72,84,46.15%,53.85%,3,1.92%,24,15.38%,15,141,0,9.60%,90.40%,0,6,6,100,6.00%
149772,937,3391,State-funded primary,261,125,136,47.89%,52.11%,6,2.30%,35,13.41%,42,219,0,16.10%,83.90%,0,36,38,261,14.56%
149773,937,5204,State-funded primary,251,136,115,54.18%,45.82%,3,1.20%,16,6.37%,46,205,0,18.30%,81.70%,0,16,16,179,8.94%
149775,940,4001,State-funded secondary,293,154,139,52.56%,47.44%,9,3.07%,41,13.99%,54,239,0,18.40%,81.60%,0,60,60,293,20.48%
149777,316,7008,State-funded special school,26,3,23,11.54%,88.46%,26,100.00%,0,0.00%,16,10,0,61.50%,38.50%,0,12,15,26,57.69%
149781,937,2072,State-funded primary,102,46,56,45.10%,54.90%,0,0.00%,13,12.75%,26,76,0,25.50%,74.50%,0,5,5,60,8.33%
149782,941,4002,State-funded secondary,428,214,214,50.00%,50.00%,8,1.87%,52,12.15%,33,395,0,7.70%,92.30%,0,43,43,428,10.05%
149783,801,4015,State-funded secondary,261,118,143,45.21%,54.79%,15,5.75%,62,23.75%,31,229,1,11.90%,87.70%,0.004,165,170,261,65.13%
149784,801,4016,State-funded secondary,278,125,153,44.96%,55.04%,3,1.08%,72,25.90%,73,205,0,26.30%,73.70%,0,126,127,278,45.68%
149794,808,2018,State-funded primary,87,46,41,52.87%,47.13%,6,6.90%,22,25.29%,4,83,0,4.60%,95.40%,0,49,49,69,71.01%
149808,353,6010,Independent school,19,6,13,31.58%,68.42%,18,94.74%,0,0.00%,,,,,,,,NA,NA,0.00%
149817,340,2039,State-funded primary,478,231,247,48.33%,51.67%,18,3.77%,58,12.13%,24,454,0,5.00%,95.00%,0,138,136,436,31.19%
149818,942,2225,State-funded primary,170,78,92,45.88%,54.12%,4,2.35%,24,14.12%,0,170,0,0.00%,100.00%,0,10,10,146,6.85%
149819,355,2009,State-funded primary,196,95,101,48.47%,51.53%,18,9.18%,35,17.86%,103,92,1,52.60%,46.90%,0.005,99,96,183,52.46%
149820,830,6056,Independent school,7,1,6,14.29%,85.71%,7,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
149822,332,2063,State-funded primary,273,131,142,47.99%,52.01%,12,4.40%,26,9.52%,9,263,1,3.30%,96.30%,0.004,49,49,273,17.95%
149823,830,2224,State-funded primary,225,110,115,48.89%,51.11%,5,2.22%,52,23.11%,9,216,0,4.00%,96.00%,0,85,85,193,44.04%
149824,891,2046,State-funded primary,298,156,142,52.35%,47.65%,8,2.68%,24,8.05%,36,262,0,12.10%,87.90%,0,75,72,272,26.47%
